,Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume,Poverty,Labor.Force,Housing.Characteristics,Population.Composition,Personal.Disruption,Housing.Disruption,Retiree.Migration,Urban.Sprawl,Commercial.Engagement,Commercial.Reliance,Recreational.Engagement,Recreational.Reliance,Sea.Level.Rise.Risk,Storm.Surge.Risk
599,HAMPTON_BAYS_SHINNECOCK_NY,-72.51088,40.88152,Future_2100_rcp85_mean_percdiff.combo.b,11.07356558,20.12637893,-0.6252,-0.0538,-0.7054,-0.1148,-0.588,1.6492,-0.0144,1.1674,2.10075,0.03275,NA,NA,0.021,-0.394
600,HAMPTON_BAYS_SHINNECOCK_NY,-72.51088,40.88152,Future_2100_rcp85_warm_percdiff.combo.b,4.469713514,16.8236085,-0.6252,-0.0538,-0.7054,-0.1148,-0.588,1.6492,-0.0144,1.1674,2.10075,0.03275,NA,NA,0.021,-0.394
601,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp45_cold_percdiff.combo.b,4.505171475,-5.372971959,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
602,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp45_mean_percdiff.combo.b,7.238675338,18.01392699,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
603,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp45_warm_percdiff.combo.b,-4.919358593,33.55707219,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
604,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp85_cold_percdiff.combo.b,-0.34918925,5.579940585,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
605,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp85_mean_percdiff.combo.b,2.068904713,27.06191488,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
606,HAMPTON_VA,-76.34522,37.02987,Future_2055_rcp85_warm_percdiff.combo.b,-11.71910659,46.11433569,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
607,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp45_cold_percdiff.combo.b,2.007244373,2.260465905,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
608,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp45_mean_percdiff.combo.b,1.939493699,25.12457685,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
609,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp45_warm_percdiff.combo.b,-10.25723845,46.07520095,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
610,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp85_cold_percdiff.combo.b,6.681169064,24.68822291,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
611,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp85_mean_percdiff.combo.b,-12.35482921,56.41925407,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
612,HAMPTON_VA,-76.34522,37.02987,Future_2100_rcp85_warm_percdiff.combo.b,-19.20298358,114.394471,0.2434,-0.2692,0.2042,0.454,0.2202,0.2914,-0.2396,-0.1986,0.97025,-0.1175,NA,NA,1.635,1.966
613,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp45_cold_percdiff.combo.b,-10.76739776,-13.15556493,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
614,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp45_mean_percdiff.combo.b,-14.71800324,-17.97759352,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
615,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp45_warm_percdiff.combo.b,-16.03708324,-19.60914352,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
616,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp85_cold_percdiff.combo.b,-13.40307665,-16.40347623,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
617,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp85_mean_percdiff.combo.b,-14.71551212,-17.96240472,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
618,HANCOCK_ME,-68.25375,44.52914,Future_2055_rcp85_warm_percdiff.combo.b,-18.67027102,-22.84186592,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
619,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp45_cold_percdiff.combo.b,-12.74602776,-15.60289493,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
620,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp45_mean_percdiff.combo.b,-14.05597212,-17.14662472,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
621,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp45_warm_percdiff.combo.b,-16.69414212,-20.40972472,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
622,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp85_cold_percdiff.combo.b,-18.66030658,-22.78111062,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
623,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp85_mean_percdiff.combo.b,-22.63747545,-27.79727122,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
624,HANCOCK_ME,-68.25375,44.52914,Future_2100_rcp85_warm_percdiff.combo.b,-24.64350767,-30.41167831,-0.086,-0.102,1.1006,-0.792,-0.208,-0.8776,0.1342,-1.9044,-0.114,-0.09925,NA,NA,-0.258,-0.587
625,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp45_cold_percdiff.combo.b,3.03949516,3.132160865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp45_mean_percdiff.combo.b,-18.52111331,-19.08355752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp45_warm_percdiff.combo.b,-45.84215044,-47.20000092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp85_cold_percdiff.combo.b,-5.094130486,-5.247065137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp85_mean_percdiff.combo.b,-31.00567074,-31.94030827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2055_rcp85_warm_percdiff.combo.b,-57.82910535,-59.52525069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp45_cold_percdiff.combo.b,-2.446128048,-2.523637033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp45_mean_percdiff.combo.b,-26.38905355,-27.17793638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp45_warm_percdiff.combo.b,-50.79835503,-52.28950879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp85_cold_percdiff.combo.b,-32.12616303,-33.10087908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp85_mean_percdiff.combo.b,-66.16128347,-68.07928289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,HARPSWELL CENTER_ME,-69.98421,43.80175,Future_2100_rcp85_warm_percdiff.combo.b,-82.13400747,-84.26787649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp45_cold_percdiff.combo.b,9.293926687,9.452293454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp45_mean_percdiff.combo.b,-10.01557972,-10.23281148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp45_warm_percdiff.combo.b,-40.95384219,-41.72606032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp85_cold_percdiff.combo.b,0.718587611,0.652387806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp85_mean_percdiff.combo.b,-25.68001309,-26.20524903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2055_rcp85_warm_percdiff.combo.b,-53.51314747,-54.44666135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp45_cold_percdiff.combo.b,4.486301916,4.49531856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp45_mean_percdiff.combo.b,-19.66582957,-20.07876948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp45_warm_percdiff.combo.b,-45.47262805,-46.30761552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp85_cold_percdiff.combo.b,-25.95821916,-26.51470445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp85_mean_percdiff.combo.b,-62.78465171,-63.78283707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,HARPSWELL_BAILEY_ISLAND_ME,-69.95983,43.78643,Future_2100_rcp85_warm_percdiff.combo.b,-80.02678958,-81.06768325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp45_cold_percdiff.combo.b,3.321629197,-1.682583107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp45_mean_percdiff.combo.b,1.946620491,8.643762508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp45_warm_percdiff.combo.b,2.468960792,55.68969288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp85_cold_percdiff.combo.b,1.33398334,-7.662248902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp85_mean_percdiff.combo.b,1.385226016,16.84126925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,HARWICHPORT_MA,-70.05913,41.6695,Future_2055_rcp85_warm_percdiff.combo.b,2.284261426,85.86086875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp45_cold_percdiff.combo.b,2.337314421,-4.618750211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp45_mean_percdiff.combo.b,1.135847667,14.63649678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp45_warm_percdiff.combo.b,1.726079074,68.54639463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp85_cold_percdiff.combo.b,4.149923657,19.5680698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp85_mean_percdiff.combo.b,2.082369172,100.2845945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,HARWICHPORT_MA,-70.05913,41.6695,Future_2100_rcp85_warm_percdiff.combo.b,-7.22025077,136.128467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp45_cold_percdiff.combo.b,-4.80398861,10.40581271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp45_mean_percdiff.combo.b,14.43823581,43.96254056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp45_warm_percdiff.combo.b,28.18341308,53.57837685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp85_cold_percdiff.combo.b,10.30559002,32.23342556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp85_mean_percdiff.combo.b,26.71722185,53.15579877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2055_rcp85_warm_percdiff.combo.b,44.23996184,50.35917161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp45_cold_percdiff.combo.b,5.225902608,28.2889346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp45_mean_percdiff.combo.b,24.59696101,52.08505574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp45_warm_percdiff.combo.b,43.40251028,53.00520382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp85_cold_percdiff.combo.b,25.57599055,46.16552956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp85_mean_percdiff.combo.b,56.70969379,65.08938298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,HATTERAS_AVON_BUXTON_FRISCO_HATTERAS_RODANTHE_SALVO_WAVES_NC,-75.69035,35.21945,Future_2100_rcp85_warm_percdiff.combo.b,98.27439031,48.03925781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp45_cold_percdiff.combo.b,9.071737888,8.972577559,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
674,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp45_mean_percdiff.combo.b,-14.5334127,-14.68605181,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
675,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp45_warm_percdiff.combo.b,-46.4340428,-46.66704288,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
676,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp85_cold_percdiff.combo.b,-3.36797975,-3.491523345,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
677,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp85_mean_percdiff.combo.b,-29.52619795,-29.71429947,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
678,HINGHAM_MA,-70.88953,42.23314,Future_2055_rcp85_warm_percdiff.combo.b,-58.87638241,-59.14572863,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
679,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp45_cold_percdiff.combo.b,2.729720148,2.844579117,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
680,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp45_mean_percdiff.combo.b,-23.7841629,-23.95816394,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
681,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp45_warm_percdiff.combo.b,-51.8574427,-52.10544181,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
682,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_cold_percdiff.combo.b,-27.6125228,-27.79743288,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
683,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_mean_percdiff.combo.b,-64.30078192,-64.58967332,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
684,HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_warm_percdiff.combo.b,-83.76156143,-84.10586801,-0.8858,-0.4116,-1.1396,-0.7566,-1.0428,0.3078,-0.1866,1.2694,-0.0475,-0.0955,NA,NA,-0.28,-0.54
685,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_cold_percdiff.combo.b,0.632407276,-5.636764028,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
686,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_mean_percdiff.combo.b,-1.349122377,-2.98745319,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
687,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_warm_percdiff.combo.b,-10.69989397,-6.585416102,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
688,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_cold_percdiff.combo.b,-3.530855814,-8.185591222,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
689,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_mean_percdiff.combo.b,-5.847934362,-4.93909147,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
690,HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_warm_percdiff.combo.b,-14.83375879,-8.111043534,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
691,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_cold_percdiff.combo.b,-1.855794301,-7.195819308,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
692,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_mean_percdiff.combo.b,-5.61697047,-4.985767513,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
693,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_warm_percdiff.combo.b,-14.48677613,-7.916762569,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
694,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_cold_percdiff.combo.b,-2.959953828,-3.884974047,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
695,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_mean_percdiff.combo.b,-15.73538745,-7.655974632,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
696,HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_warm_percdiff.combo.b,-21.97464942,-6.42086546,-1.1304,1.1376,NA,-0.6502,-0.5504,NA,1.4692,-1.427,-0.143,0.24775,NA,NA,NA,1.079
697,HULL_MA,-70.90783,42.30206,Future_2055_rcp45_cold_percdiff.combo.b,13.21459866,18.79150535,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
698,HULL_MA,-70.90783,42.30206,Future_2055_rcp45_mean_percdiff.combo.b,-16.7978448,-18.54001266,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
699,HULL_MA,-70.90783,42.30206,Future_2055_rcp45_warm_percdiff.combo.b,-49.91467834,-38.49797743,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
700,HULL_MA,-70.90783,42.30206,Future_2055_rcp85_cold_percdiff.combo.b,-2.481440946,-4.589241629,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
701,HULL_MA,-70.90783,42.30206,Future_2055_rcp85_mean_percdiff.combo.b,-31.26527273,-30.10606901,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
702,HULL_MA,-70.90783,42.30206,Future_2055_rcp85_warm_percdiff.combo.b,-60.58247672,-44.36929525,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
703,HULL_MA,-70.90783,42.30206,Future_2100_rcp45_cold_percdiff.combo.b,2.66348232,4.554710802,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
704,HULL_MA,-70.90783,42.30206,Future_2100_rcp45_mean_percdiff.combo.b,-25.62392406,-26.05039869,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
705,HULL_MA,-70.90783,42.30206,Future_2100_rcp45_warm_percdiff.combo.b,-54.40095037,-40.93216677,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
706,HULL_MA,-70.90783,42.30206,Future_2100_rcp85_cold_percdiff.combo.b,-33.13566311,-30.51235515,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
707,HULL_MA,-70.90783,42.30206,Future_2100_rcp85_mean_percdiff.combo.b,-66.83224782,-41.28430809,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
708,HULL_MA,-70.90783,42.30206,Future_2100_rcp85_warm_percdiff.combo.b,-83.6479616,-52.58259185,-0.7618,-0.4706,-0.4738,-0.7178,-0.62,0.271,-0.204,0.7222,0.226,-0.09,NA,NA,0.484,0.066
709,HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp45_cold_percdiff.combo.b,11.03071769,5.529275361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp45_mean_percdiff.combo.b,-11.3072122,-4.242622381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
